"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1885108099222298836","Thu Jan 30 23:29:29 +0000 2025","0","ASDP pastikan layanan penyeberangan tetap bebas PPN meski ada wacana kenaikan hingga 12%. Ini langkah strategis untuk menjaga tarif tetap terjangkau &amp; menekan biaya logistik khususnya di daerah 3T. #ASDPBebasPPN #ASDPIndonesiaFerry #PPN12% #LayananASDP #logistiknasional https://t.co/UI8mfOo6UL","1885108099222298836","https://pbs.twimg.com/media/Gik_0OpbQAAFw3S.jpg","","in","","0","0","0","https://x.com/electrizen_kds/status/1885108099222298836","1765627923451846656","electrizen_kds"
"1885107967521083733","Thu Jan 30 23:28:57 +0000 2025","0","ASDP Bebas PPN 12% PT ASDP Indonesia Ferry (Persero) menegaskan bahwa layanan penyeberangan yang dikelolanya tetap bebas dari PPN meskipun sempat muncul wacana kenaikan PPN hingga 12%. #ASDPBebasPPN #ASDPIndonesiaFerry #PPN12% #KenaikanPPN12% #LayananASDP #logistiknasional https://t.co/MIxIzR0hE7","1885107967521083733","https://pbs.twimg.com/media/Gik_spSaEAAHoL7.jpg","","in","Jayapura","0","0","0","https://x.com/jayapurajitu/status/1885107967521083733","1714470010792652800","jayapurajitu"
"1885090836721131692","Thu Jan 30 22:20:53 +0000 2025","0","*ASDP Bebas PPN 12%* PT ASDP Indonesia Ferry (Persero) menegaskan bahwa layanan penyeberangan yang dikelolanya tetap bebas dari PPN meskipun sempat muncul wacana kenaikan PPN hingga 12%. #ASDPBebasPPN #ASDPIndonesiaFerry #PPN12% #KenaikanPPN12% #LayananASDP #logistiknasional https://t.co/dBLwrpIpds","1885090836721131692","https://pbs.twimg.com/media/GikwHq4bkAAmrrD.jpg","","in","Sulawesi Tenggara, Indonesia","0","0","0","https://x.com/bumn_kendari/status/1885090836721131692","1792485058089291776","bumn_kendari"
"1885083211254083728","Thu Jan 30 21:50:35 +0000 2025","7","semoga orang bali lemparin lu make babi. semoga gaji lu dipotong ppn 12%. semoga semua yg qrt sok2 toleran keselek babi sm gajinya dipotong 12%","1885083211254083728","","","in","","0","0","0","https://x.com/audidudidamn/status/1885083211254083728","769790473850523648","audidudidamn"
"1885082548000481350","Thu Jan 30 21:47:57 +0000 2025","0"," chindo rasis sama pribumi semoga gaji lu abis dipotong ppn 12%","1885082548000481350","","","in","","0","0","0","https://x.com/audidudidamn/status/1885082548000481350","769790473850523648","audidudidamn"
"1884576612114690113","Thu Jan 30 19:16:31 +0000 2025","0","@kyojindee Tolong jual in rumah gua bang Harga murah bangat tapi belum bayar pbb 10 tahun sama bphtb nya karna di atas 2 miliar jadi kena ppn 12% tapi karna bukan indent jadi masih free pppn ","1885044440601186685","","kyojindee","in","","0","0","0","https://x.com/LEFKALEATHER/status/1885044440601186685","1830848746386751488","LEFKALEATHER"
"1885019107478954271","Thu Jan 30 17:35:51 +0000 2025","0","[Kenaikan PPN dan Masa Depan Pertambangan: Apa Kata Para Pelaku Industri?] Rencana pemerintah untuk menaikkan tarif pajak pertambahan nilai (PPN) dari 11% menjadi 12% mulai 1 Januari 2025 sedang menjadi perbincangan hangat. Mari kita telusuri lebih dalam! https://t.co/oRdOANASFI","1885019107478954271","https://pbs.twimg.com/media/Giju44zbEAAOtYg.jpg","","in","Indonesia","0","1","0","https://x.com/khmtitb/status/1885019107478954271","1667847289204011008","khmtitb"
"1885012718509515007","Thu Jan 30 17:10:28 +0000 2025","0","PT ASDP Indonesia Ferry (Persero) menegaskan bahwa layanan penyeberangan yang dikelolanya tetap bebas dari PPN meskipun sempat muncul wacana kenaikan PPN hingga 12%. #ASDPBebasPPN #ASDPIndonesiaFerry #PPN12% #KenaikanPPN12% #LayananASDP #logistiknasional https://t.co/rh3tqhv053","1885012718509515007","https://pbs.twimg.com/media/GijpE2UbYAIiGDt.jpg","","in","Banda Aceh","0","0","0","https://x.com/BumnRapi/status/1885012718509515007","1764955108096520192","BumnRapi"
"1885000944733360617","Thu Jan 30 16:23:41 +0000 2025","0","Dibiasakan oleh wapres nya rakyatnya jadi mental ngemis buat survive bakal susah.","1885000944733360617","","","in","Tangerang, Indonesia","0","0","0","https://x.com/0x0xeasy/status/1885000944733360617","1790386893156417536","0x0xeasy"
"1885000694253674857","Thu Jan 30 16:23:19 +0000 2025","0","KMN SIH NDUT PERASAAN IDOL LAIN KL LG WAMIL JG MASIH NGABARIN FANS. KAMU KMRN ULTAH AJA GAK NGABARIN EMGNYA AKU GAK KANGEN","1885000853268144515","","jijeling","in","","0","0","0","https://x.com/jijeling/status/1885000853268144515","1794222975958593536","jijeling"
"1885000694253674857","Thu Jan 30 16:22:41 +0000 2025","0","yaallah kgn https://t.co/06Jjvb5Z9h","1885000694253674857","https://pbs.twimg.com/amplify_video_thumb/1884773240205463552/img/ABOZA-dBEQpauXXU.jpg","","in","","0","1","0","https://x.com/jijeling/status/1885000694253674857","1794222975958593536","jijeling"
"1884971631765782906","Thu Jan 30 14:27:12 +0000 2025","0","Awal 2025 Industri Manufaktur Masih Tertekan Akibat Isu PPN 12% Pada awal 2025 industri manufaktur masih tertekan lantaran pengurangan produksi sebagai respons rencana kenaikan Pajak Pertambahan Nilai (PPN) menjadi 12% oleh pemerintah. https://t.co/dLvxSuz2tH https://t.co/n05eQUgeME","1884971631765782906","https://pbs.twimg.com/media/GijDtSiWYAAceW5.jpg","","in","Solo, Central Java, Indonesia","0","0","0","https://x.com/soloposdotcom/status/1884971631765782906","155169715","soloposdotcom"
"1884971550161428887","Thu Jan 30 14:26:53 +0000 2025","0","Aksi Kamisan di Semarang Soroti 100 Hari Prabowo-Gibran Aksi Kamisan di Semarang tepatnya di depan Kantor Gubernur Jateng mengkritik kebijakan 100 hari Prabowo-Gibran. Isu PPN 12% deforestasi dan reformasi Polri disorot massa. https://t.co/M7BJG1J8UW https://t.co/cjqdWJ8OLJ","1884971550161428887","https://pbs.twimg.com/media/GijDopjXcAA8vvs.jpg","","in","Solo, Central Java, Indonesia","0","0","0","https://x.com/soloposdotcom/status/1884971550161428887","155169715","soloposdotcom"
"1884969456113447075","Thu Jan 30 14:18:34 +0000 2025","0","PT ASDP Indonesia Ferry (Persero) menegaskan bahwa layanan penyeberangan yang dikelolanya tetap bebas dari PPN meskipun sempat muncul wacana kenaikan PPN hingga 12%. Adapun pembebasan Pajak Pertambahan Nilai (PPN) pada layanan angkutan air termasuk penyeberangan menjadi langk https://t.co/PeSsFBkDWN","1884969456113447075","https://pbs.twimg.com/media/GijBuutakAACxFN.jpg","","in","","0","0","0","https://x.com/BUMNKrwng_Beda/status/1884969456113447075","1431961430270492677","BUMNKrwng_Beda"
"1884966527134494866","Thu Jan 30 14:06:55 +0000 2025","0","ASDP pastikan layanan penyeberangan tetap bebas PPN meski ada wacana kenaikan hingga 12%. Ini langkah strategis untuk menjaga tarif tetap terjangkau &amp; menekan biaya logistik khususnya di daerah 3T. #ASDPBebasPPN #ASDPIndonesiaFerry #PPN12% #LayananASDP #logistiknasional https://t.co/tiA6a3QMEA","1884966527134494866","https://pbs.twimg.com/media/Gii_D20aYAAoHqB.jpg","","in","Tanjung Redeb","0","0","0","https://x.com/PLNers_Berau/status/1884966527134494866","1764905826584829952","PLNers_Berau"
"1884962486446850201","Thu Jan 30 13:50:52 +0000 2025","0","PT ASDP Indonesia Ferry (Persero) menegaskan bahwa layanan penyeberangan yang dikelolanya tetap bebas dari PPN meskipun sempat muncul wacana kenaikan PPN hingga 12%. #ASDPBebasPPN #ASDPIndonesiaFerry #PPN12% #KenaikanPPN12% #LayananASDP #logistiknasional https://t.co/ytbYpgxVg2","1884962486446850201","https://pbs.twimg.com/media/Gii7ZEQbgAAjDIq.jpg","","in","","0","0","0","https://x.com/BumnRapiJypr/status/1884962486446850201","1665971436618645504","BumnRapiJypr"
"1884959013819039967","Thu Jan 30 13:37:04 +0000 2025","0","Bisa lah win juga triple win mau juga.","1884959013819039967","","","in","Tangerang, Indonesia","0","0","0","https://x.com/0x0xeasy/status/1884959013819039967","1790386893156417536","0x0xeasy"
"1884958913994666350","Thu Jan 30 13:36:40 +0000 2025","0","Banyak wishlist apalagi sekarang punya anak.","1884958913994666350","","","in","Tangerang, Indonesia","0","0","0","https://x.com/0x0xeasy/status/1884958913994666350","1790386893156417536","0x0xeasy"
"1884957425515876655","Thu Jan 30 13:30:45 +0000 2025","0","Bisa gak ya nyentuh 4 digit?. Bisain lah bismillahirrahmanirrahim.","1884957425515876655","","","in","Tangerang, Indonesia","0","0","0","https://x.com/0x0xeasy/status/1884957425515876655","1790386893156417536","0x0xeasy"
"1884957051459424651","Thu Jan 30 13:29:16 +0000 2025","0","Alhamdulillah tabungan mulai naik lagi.","1884957051459424651","","","in","Tangerang, Indonesia","0","0","0","https://x.com/0x0xeasy/status/1884957051459424651","1790386893156417536","0x0xeasy"
"1884956692494069843","Thu Jan 30 13:27:50 +0000 2025","0","Sumpah bukan bergizi ini mah.","1884956692494069843","","","in","Tangerang, Indonesia","0","0","0","https://x.com/0x0xeasy/status/1884956692494069843","1790386893156417536","0x0xeasy"
"1884950656412467204","Thu Jan 30 13:03:51 +0000 2025","0","WTS WTB READY NETFLIX VIDIO DISNEY CANVA VIU WETV IQIYI APPLEMUSIC YOUTUBE PRIME BSTATION LOKLOK YOUKU HBO GO GET CONTACT SCRIBD CHATGPT SEWA ZOOM PRO MAU BELI? GAS KE LiNK https://t.co/5uvFfL9Grj t. lady koas Gus Miftah PPN 12% Gaza seungkwan #zonauang #zonajajan 114 https://t.co/vU4HGMP7I1","1884950656412467204","https://pbs.twimg.com/media/GiiwoMgaYAAiYde.jpg","","in","","0","0","0","https://x.com/narrowxed/status/1884950656412467204","3073305182","narrowxed"
"1884924557649432796","Thu Jan 30 13:00:03 +0000 2025","0","@indosupporter Sama","1884949697678512495","","indosupporter","in","","0","0","0","https://x.com/Thaharizieq3/status/1884949697678512495","1405789177065525253","Thaharizieq3"
"1884938521552757105","Thu Jan 30 12:46:21 +0000 2025","0","@jjajelly 50juta potong ppn 12%","1884946251722199315","","jjajelly","in","ᡴꪫ","0","0","0","https://x.com/keikberrie/status/1884946251722199315","1608685353107615747","keikberrie"
"1884924009294516261","Thu Jan 30 12:33:51 +0000 2025","0","@manarhidayat Pasti dan mesti tidak paham hitung kalkulasi","1884943107172753822","","manarhidayat","in","","0","0","0","https://x.com/Thaharizieq3/status/1884943107172753822","1405789177065525253","Thaharizieq3"
"1884897753559683212","Thu Jan 30 12:33:02 +0000 2025","2","@Franken_blues Mengikuti logika ini syarat menjadi aktivis tidak boleh dari kalangan nelayan petani buruh dsb. Jdi dri kalangan apa aktivis yg kmu maksud?","1884942901471568369","","Franken_blues","in","","0","0","0","https://x.com/Thaharizieq3/status/1884942901471568369","1405789177065525253","Thaharizieq3"
"1884939254088049125","Thu Jan 30 12:18:33 +0000 2025","0","baru ngerasain dampak dr perubahan ppn 12% alias pemerintah tai ini proses pengadaan masih awal tahun udh dibikin ribet. aaaaa wowoooo kmtollll","1884939254088049125","","","in","","0","0","0","https://x.com/uruurururrr/status/1884939254088049125","2836092085","uruurururrr"
"1884858585055998173","Thu Jan 30 12:15:39 +0000 2025","0","@ircigo ppn 12% ga?","1884938525726142474","","ircigo","in","rest","0","0","0","https://x.com/notcruelle/status/1884938525726142474","894953378337312768","notcruelle"
"1884919829783789924","Thu Jan 30 11:48:03 +0000 2025","0","@kaedehasra iya semakin besar nominalnya x persentase hasil kenaikan harga semakin tinggi laknatlah PPN 12% buat makan siang ̶b̶e̶r̶g̶i̶z̶i̶ ̶ yang penting gratis ini.","1884931578968854734","","kaedehasra","in","Indonesia","0","0","0","https://x.com/ilhammrizki/status/1884931578968854734","265863071","ilhammrizki"
"1884917186852159521","Thu Jan 30 11:01:55 +0000 2025","0","@sukasushiiiiiii yauda sini melll","1884919969844175030","","skinsymphony","in","","0","0","0","https://x.com/xitssmarcooo/status/1884919969844175030","1101795862559154178","xitssmarcooo"
"1884917186852159521","Thu Jan 30 10:50:52 +0000 2025","0","nangkring https://t.co/6NzuTwPFAd","1884917186852159521","https://pbs.twimg.com/media/GiiSLmvasAAn1Vz.jpg","","in","","0","1","0","https://x.com/xitssmarcooo/status/1884917186852159521","1101795862559154178","xitssmarcooo"
"1884910498401132668","Thu Jan 30 10:29:29 +0000 2025","0","@theophania94 jadi org cina","1884911805442781579","","theophania94","in","","0","1","0","https://x.com/xitssmarcooo/status/1884911805442781579","1101795862559154178","xitssmarcooo"
"1884793401276805439","Thu Jan 30 10:14:46 +0000 2025","0","@mardigu024 naha kaget mulu?","1884908104397320457","","mardigu024","in","Liyue Harbor ","0","0","0","https://x.com/LadyFurinaaa/status/1884908104397320457","1482907545455185920","LadyFurinaaa"
"1884905512288100648","Thu Jan 30 10:04:28 +0000 2025","0","PT ASDP Indonesia Ferry (Persero) menegaskan bahwa layanan penyeberangan yang dikelolanya tetap bebas dari PPN meskipun sempat muncul wacana kenaikan PPN hingga 12%. #ASDPBebasPPN #ASDPIndonesiaFerry #PPN12% #KenaikanPPN12% #LayananASDP #logistiknasional https://t.co/oaw20SlWyK","1884905512288100648","https://pbs.twimg.com/media/GiiHkM3boAASYo5.jpg","","in","","0","0","0","https://x.com/BumnRapi2466/status/1884905512288100648","1666328210127327233","BumnRapi2466"
"1884904567009054987","Thu Jan 30 10:00:43 +0000 2025","0","ASDP pastikan layanan penyeberangan tetap bebas PPN meski ada wacana kenaikan hingga 12%. Ini langkah strategis untuk menjaga tarif tetap terjangkau &amp; menekan biaya logistik khususnya di daerah 3T. #ASDPBebasPPN #ASDPIndonesiaFerry #PPN12% #LayananASDP #logistiknasional https://t.co/UkaszWdSQn","1884904567009054987","https://pbs.twimg.com/media/GiiGtuVWoAEOhwj.jpg","","in","","0","0","0","https://x.com/electrizen_clp/status/1884904567009054987","1765653719281172480","electrizen_clp"
"1884894440189538397","Thu Jan 30 09:52:00 +0000 2025","0","@jihanicorn Ada apa ni?","1884902372574707733","","jihanicorn","in","Tangerang, Indonesia","0","0","0","https://x.com/0x0xeasy/status/1884902372574707733","1790386893156417536","0x0xeasy"
"1882729950207463834","Thu Jan 30 09:50:13 +0000 2025","0","@kring_pajak Sudah bisa min mau nanya untuk pembuatan faktur pajak kode 040 ini sampai kan mksdnya DPP x 11/12 ini berlaku sampai kapan?apakah di februari nnti kita msh memakai rumus ini? Atau sudah kembali ke kode faktur 010 dan tarif PPN 12%?","1884901923561890209","","kring_pajak","in","","0","1","0","https://x.com/aditaditua/status/1884901923561890209","1809566699030736898","aditaditua"
"1884316259074072944","Thu Jan 30 09:26:16 +0000 2025","0","@AlvinLenoire @Sou_enfield @madokafc1 IRI..?? SIRIK...??? IKUTIN KALO MAMPU!!!! Indonesia LOSERS ada PPN 12% ditambah pajak 100% dari Amerika Serikat. Jadi total pajaknya 112% untuk MISKIN BODOH Indonesia. Indonesia STUPID sudah diberlakukan pajak yang gak manusiawi sedangkan Amerika Serikat Tidak Ada Income Tax.","1884895896577700031","","AlvinLenoire","in","","0","5","0","https://x.com/GEREJA_CATHOLIC/status/1884895896577700031","1763077452572872704","GEREJA_CATHOLIC"
"1884778697657577667","Thu Jan 30 09:26:15 +0000 2025","0","@lampu_merahkita adeeeeeekkk ","1884895893981372812","","darkromantism","in","Liyue Harbor ","0","0","0","https://x.com/LadyFurinaaa/status/1884895893981372812","1482907545455185920","LadyFurinaaa"
"1884892777412227160","Thu Jan 30 09:13:52 +0000 2025","0","Buat gw jeketian emg udah mulai hampa sejak naiknya ppn 12%","1884892777412227160","","","in","Bandung, Jawa Barat","0","0","0","https://x.com/OnlyHasanB/status/1884892777412227160","1687400946689785856","OnlyHasanB"
"1884873367326720039","Thu Jan 30 09:03:38 +0000 2025","0","@astrxyvort Mahall amat bang ini ppn 12% kah","1884890204219330859","","astrxyvort","in","split","0","0","0","https://x.com/yokattacca/status/1884890204219330859","1749966626395758592","yokattacca"
"1884756116103626908","Thu Jan 30 08:45:15 +0000 2025","0","@fadlizon Di Indonesia semua buku sudah bebas PPN tapi masih banyak yang belum tahu Pak https://t.co/xH6fNLuwjN","1884885575322439854","","fadlizon","in","Jakarta","0","0","0","https://x.com/Blue_Panther_12/status/1884885575322439854","1324738433223282688","Blue_Panther_12"
"1882419253762199643","Thu Jan 30 08:43:28 +0000 2025","0","@ohsioni @Haeeseung Tanda-tanda akhir zaman: 1. Mieju manggil ohsioni dek. 2. PPN naik 12%. 3. Haeeseung naik takhta menjadi penguasa Sunda Empire. ","1884885128016785773","","ohsioniz","in","Le Cafetière . . 𓆩♥︎𓆪","0","0","0","https://x.com/Mieju/status/1884885128016785773","533318800","Mieju"
"1884884665649217918","Thu Jan 30 08:41:38 +0000 2025","0","BISA BISA BISA!!!! (mmf dek koas &amp; brondong ily 3360 (ditambah ppn 12%) tapi kalo ada kesempatan aku memihak konsulen nora &amp; konsulen fou)","1884884665649217918","","","in","","0","0","0","https://x.com/aydellch/status/1884884665649217918","1789242046739562496","aydellch"
"1884884131483668861","Thu Jan 30 08:39:31 +0000 2025","0","@kring_pajak min tanya dong untuk jasa agen/travel itu dikenakan PPN DPP 100% bukan 11/12 dari harga jual dengan tarif di 1.2%","1884884131483668861","","kring_pajak","in","INA","0","2","0","https://x.com/samudradwekey/status/1884884131483668861","350652216","samudradwekey"
"1884861530057122192","Thu Jan 30 08:17:48 +0000 2025","1","@kompascom Kelihatan nggak pernah cek langsung kondisi pasar... makanya hampir saja PPN naik klo nggak ada protes... diakali pakai variabel 11/12...pdhl kondisi ekonomi lg lesu @BudiBukanIntel","1884878669103104025","","kompascom","in","Negeri Antah Berantah","0","0","0","https://x.com/WongIndonesiaOK/status/1884878669103104025","427510607","WongIndonesiaOK"
"1884477664607756589","Thu Jan 30 08:16:38 +0000 2025","0","@kring_pajak Nominal PPN nya langsung dikali 12% pada uang muka padahal kode 05 jasa pariwisata itu PPN dari DPP x10%x12% @kring_pajak https://t.co/sOtS7JV64W","1884878373627027906","https://pbs.twimg.com/media/Gihu5EgaUAAWLEk.jpg","Rethaaajalah","in","","0","1","0","https://x.com/Rethaaajalah/status/1884878373627027906","1515656948015718405","Rethaaajalah"
"1884878120626589806","Thu Jan 30 08:15:37 +0000 2025","0","@kring_pajak min mau tanya kenapa ya ntpn PPN masa 12-2024 yg barusan di bayar tidak terdeteksi di aplikasi e-faktur web ini sy mau lapor ppn masa 12 2024 blm terkendala hal itu","1884878120626589806","","kring_pajak","in","Karang Pilang, Indonesia","0","1","0","https://x.com/drmwndhva/status/1884878120626589806","617718959","drmwndhva"
"1884876709159415973","Thu Jan 30 08:10:01 +0000 2025","0","#KawanPajak ingin tahu apa saja yang termasuk barang mewah? Pajak Pertambahan Nilai (PPN) 12% hanya dikenakan pada barang mewah sedangkan pada barang dan jasa lainnya nilai PPN tetap sama. https://t.co/d3C9UjKIDM","1884876709159415973","https://pbs.twimg.com/ext_tw_video_thumb/1884876362995150848/pu/img/3JodoYeMx_NjIxYY.jpg","","in","Kota Bengkulu, Bengkulu","0","1","0","https://x.com/pajakbengkulu1/status/1884876709159415973","3187159544","pajakbengkulu1"
"1884874329541992833","Thu Jan 30 08:00:34 +0000 2025","0","meskipun sempat muncul wacana kenaikan PPN hingga 12%. Adapun pembebasan Pajak Pertambahan Nilai (PPN) pada layanan angkutan air termasuk penyeberangan menjadi langkah penting untuk memastikan tarif tetap terjangkau sehingga masyarakat di seluruh wilayah #ASDPBebasPPN","1884874332536807673","","bumnplgsigap","in","","0","1","0","https://x.com/bumnplgsigap/status/1884874332536807673","1435570439959420930","bumnplgsigap"
"1884874329541992833","Thu Jan 30 08:00:34 +0000 2025","0","ASDP Bebas PPN 12% PT ASDP Indonesia Ferry (Persero) menegaskan bahwa layanan penyeberangan yang dikelolanya tetap bebas dari PPN ","1884874329541992833","","","in","","0","1","0","https://x.com/bumnplgsigap/status/1884874329541992833","1435570439959420930","bumnplgsigap"
"1884681704134058262","Thu Jan 30 07:37:03 +0000 2025","0","@bluepinkyu @tanyakanrl Tergantung kak kalo daerahku biarpun belum menikah dah ga dapet lagi kalo udh kerja malahan ngasih ke anak²","1884868414055043136","","bluepinkyu","in","","0","0","0","https://x.com/lalalabloem/status/1884868414055043136","1620199689504325634","lalalabloem"
"1884681704134058262","Thu Jan 30 07:35:52 +0000 2025","0","@gagitutong @tanyakanrl Tergantung sih menurutku range nya dari 50-100k. Dulu agak kaget pas datang ke rmh guru dpt angpao 5k biarpun sebenernya ga ngarep sih","1884868114975952972","","apasitong","in","","0","0","0","https://x.com/lalalabloem/status/1884868114975952972","1620199689504325634","lalalabloem"
"1884580457943289966","Thu Jan 30 07:34:47 +0000 2025","1","@aingriwehuy Udeh kaya kaleng rombeng omongannya.","1884867842476212270","","aingriwehuy","in","Tangerang, Indonesia","0","0","0","https://x.com/0x0xeasy/status/1884867842476212270","1790386893156417536","0x0xeasy"
"1884815519955767493","Thu Jan 30 07:30:43 +0000 2025","0","@CenayangFilm Related dikehidupan.","1884866818889896410","","CenayangFilm","in","Tangerang, Indonesia","0","0","0","https://x.com/0x0xeasy/status/1884866818889896410","1790386893156417536","0x0xeasy"
"1884579884196110713","Thu Jan 30 07:28:10 +0000 2025","0","@Ichavarma_ Bego karena punya mulut lah kocaq HAHA... Gimana sih.","1884866176620310816","","Ichavarma_","in","Tangerang, Indonesia","0","0","0","https://x.com/0x0xeasy/status/1884866176620310816","1790386893156417536","0x0xeasy"
"1884865874408128927","Thu Jan 30 07:26:58 +0000 2025","0","Saking kesel salah ketik aja.","1884865874408128927","","","in","Tangerang, Indonesia","0","0","0","https://x.com/0x0xeasy/status/1884865874408128927","1790386893156417536","0x0xeasy"
"1884070723469406392","Thu Jan 30 07:26:31 +0000 2025","0","@memeunivrse Akun cenbul tolol.","1884865763686883763","","memeunivrse","in","Tangerang, Indonesia","0","0","0","https://x.com/0x0xeasy/status/1884865763686883763","1790386893156417536","0x0xeasy"
"1883768059070165195","Thu Jan 30 07:25:48 +0000 2025","0","@ryasanji Hai Kak. Untuk tarif PPN yang berlaku saat ini adalah 12%. Dalam menentukan penggunaan tax base atau Dasar Pengenaan Pajak (DPP) sesuai PMK Nomor 131 Tahun 2024 silakan ditentukan apakah penyerahan yang dilakukan atas Barang Kena Pajak yang tergolong mewah; atau selain Barang","1884865583780700415","","ryasanji","in","1500200","0","0","0","https://x.com/kring_pajak/status/1884865583780700415","4564565058","kring_pajak"
"1884864896342364269","Thu Jan 30 07:23:05 +0000 2025","0","ASDP pastikan layanan penyeberangan tetap bebas PPN meski ada wacana kenaikan hingga 12%. Ini langkah strategis untuk menjaga tarif tetap terjangkau &amp; menekan biaya logistik khususnya di daerah 3T. #ASDPBebasPPN #ASDPIndonesiaFerry #PPN12% #LayananASDP #logistiknasional https://t.co/UHSy2kPqt8","1884864896342364269","https://pbs.twimg.com/media/GihiomBWcAA7M-4.jpg","","in","","0","0","0","https://x.com/electrizen_yyk/status/1884864896342364269","1640623721043095559","electrizen_yyk"
"1884863821787070603","Thu Jan 30 07:18:48 +0000 2025","6","lu kalo scroll douyin jg ketemu murid2 cina joget2 tiktok. lu kalo emg niat nyari jg bakal ketemu video murid indo yg berprestasi ‍️","1884863821787070603","","","in","","0","0","0","https://x.com/jijeling/status/1884863821787070603","1794222975958593536","jijeling"
"1884505718419869723","Thu Jan 30 07:11:15 +0000 2025","0","@ilyhaechan14 @stephvalentina_ Iya kak males banget sumpah. Bukannya aku ga mau kerja jadi OB pun aku mau jadi waiters juga ga masalah eh malah keluarga yg gengsi. Ribet bener dah. Aku pengen ngerantau biar bisa lepas dari keluarga kalo ga pisah sama mereka ga bakal bisa apa apa","1884861918944559248","","ilyhaechan14","in","","0","0","0","https://x.com/lalalabloem/status/1884861918944559248","1620199689504325634","lalalabloem"
"1884859168806654278","Thu Jan 30 07:00:19 +0000 2025","0","PT ASDP Indonesia Ferry (Persero) menegaskan bahwa layanan penyeberangan yang dikelolanya tetap bebas dari PPN meskipun sempat muncul wacana kenaikan PPN hingga 12%. #ASDPBebasPPN #ASDPIndonesiaFerry #PPN12% #KenaikanPPN12% #LayananASDP #logistiknasional https://t.co/p9MnvoA00l","1884859168806654278","https://pbs.twimg.com/media/GihdYrdaIAAc6qN.jpg","","in","","0","0","0","https://x.com/bumnptkjitu1/status/1884859168806654278","1686589864756875264","bumnptkjitu1"
"1884857077178450090","Thu Jan 30 06:52:00 +0000 2025","1","ASDP Bebas PPN 12% PT ASDP Indonesia Ferry (Persero) menegaskan bahwa layanan penyeberangan yang dikelolanya tetap bebas dari PPN meskipun sempat muncul wacana kenaikan PPN hingga 12%. #ASDPBebasPPN #ASDPIndonesiaFerry #PPN12% #KenaikanPPN12% #LayananASDP #logistiknasional https://t.co/eeOZ71jThZ","1884857077178450090","https://pbs.twimg.com/media/GihbhG-aEAA998j.jpg","","in","","0","0","0","https://x.com/bumnjitusby/status/1884857077178450090","1840657268964286464","bumnjitusby"
"1884477664607756589","Thu Jan 30 06:44:33 +0000 2025","0","@kring_pajak Halo ka bisa di edit bagian daftar transaksi saja. Ketika memasukkan uang muka nominal PPN tidak bisa edit ka sedangkan nominal ppnnya langsung x 12% dari DPP","1884855200089084307","","kring_pajak","in","","0","2","0","https://x.com/Rethaaajalah/status/1884855200089084307","1515656948015718405","Rethaaajalah"
"1884777019860549968","Thu Jan 30 06:42:33 +0000 2025","1","@Muslim_AntiPKI9 @Indomaret @gw_neena @DBarkeh49017 @LibraLuv3 @_Aira922 @Safa_Andriana @liaasister @kaniaputrix @dyahNeZza @Nurulkjo1 @SandraUnie @LeilaLylie @DestaMega27 @kokomkomsari08 @surasujaya Lu ngerti sama perhitungan ppn 12% dan harganya kgk?","1884854697120653555","","Muslim_AntiPKI9","in","","0","0","0","https://x.com/XJulianto/status/1884854697120653555","1818487172473012227","XJulianto"
"1884776515986223186","Thu Jan 30 06:42:18 +0000 2025","0","@walangfighter Iya bang tp tetep kena PPN 12%..","1884854632889135328","","walangfighter","in","Di mana-mana Hatiku Senang","0","1","0","https://x.com/del_paijo/status/1884854632889135328","1393730171828457474","del_paijo"
"1884853535357174015","Thu Jan 30 06:37:56 +0000 2025","0","itu sbnrnya mau nyium","1884853535357174015","","","in","","0","0","0","https://x.com/jijeling/status/1884853535357174015","1794222975958593536","jijeling"
"1884793401276805439","Thu Jan 30 06:04:31 +0000 2025","0","@mardigu024 Padahal pembayar PPN 12% yang punya hak tinggal di NKRI ya masak baru kaget sekarang ya ‍️ ehhhh tapi ketawain saja deh ","1884845125576376463","","mardigu024","in","Jakarta Capital Region","0","0","0","https://x.com/maroncos/status/1884845125576376463","442626329","maroncos"
"1884818500713365803","Thu Jan 30 04:18:43 +0000 2025","0","ini enak cuy asli","1884818500713365803","","","in","","0","0","0","https://x.com/xitssmarcooo/status/1884818500713365803","1101795862559154178","xitssmarcooo"
"1884817325070983266","Thu Jan 30 04:14:03 +0000 2025","0"," Oknum adalah pengkerdilan atas pelbagai kegagalan struktural sebuah institusi. Utamanya lembaga negara.","1884817325070983266","","","in","","0","0","0","https://x.com/Thaharizieq3/status/1884817325070983266","1405789177065525253","Thaharizieq3"
"1884756029436817728","Thu Jan 30 00:46:20 +0000 2025","1","@Cintada16 @Roebanie Harga 12.750 itu blm kena PPN 11% Harga pokok di setiap Distributor daerah berbeda² tergantung kesepakatan para Distributor di daerah","1884765051812511776","","Cintada16","in","","0","1","0","https://x.com/Sgrdamai/status/1884765051812511776","193623463","Sgrdamai"
